Eduarda Silva,Leiria, 08 14 18 20 
Daniel Silva,Evora, 02 16 18 19 
Xavier Teixeira,Leiria, 05 08 12 18 
Alexandra Abreu,Aveiro, 05 08 17 20 
Luis Oliveira,Lisboa, 07 13 14 20 
Diogo Pinho,Guarda, 11 13 15 17 
Carlos Pinho,Portalegre, 04 13 14 18 
Susana Pinto,Viseu, 03 09 11 15 
Jose Salgado,Porto, 05 09 11 19 
Filipe Trindade,Aveiro, 05 09 13 15 
Alexandra Marques,Portalegre, 01 07 10 20 
Joana Rodrigues,Coimbra, 01 07 08 14 
Jose Pinho,Guarda, 02 10 15 19 
Agostinho Lopes,Coimbra, 02 10 11 17 
Antonio Morais,Leiria, 08 10 16 18 
Inacio Batista,Evora, 02 05 07 16 
Paula Gomes,Santarem, 03 05 09 19 
Eduarda Salgado,Viseu, 07 09 17 18 
Susana Pereira,Evora, 03 04 05 13 
Ana Rodrigues,Faro, 08 10 16 19 
Luisa Melo,Braga, 01 04 05 15 
Agostinho Rodrigues,Evora, 10 11 13 20 
Xavier Silva,Santarem, 12 14 15 20 
Alexandra Pinto,Beja, 04 07 14 16 
Zacarias Andrade,Vila Real, 03 04 07 16 
Inacio Silva,Castelo Branco, 02 04 08 16 
Rogerio Oliveira,Viseu, 08 11 12 14 
Agostinho Pinto,Porto, 04 05 07 16 
Carla Pinho,Vila Real, 01 06 08 09 
Bernardo Pinto,Braga, 01 07 09 17 
Carlos Melo,Guarda, 04 09 10 11 
Sonia Abreu,Coimbra, 02 04 11 13 
Carlos Lopes,Lisboa, 08 14 19 20 
Julio Gomes,Leiria, 01 13 14 17 
David Bastos,Vila Real, 02 04 13 15 
Luisa Aguiar,Evora, 08 09 13 15 
Daniel Batista,Castelo Branco, 04 15 16 17 
Xavier Trindade,Setubal, 02 05 14 19 
Pedro Santos,Leiria, 04 14 17 19 
Julio Silva,Portalegre, 10 16 18 19 
Fernando Marques,Aveiro, 07 13 19 20 
Agostinho Barbosa,Leiria, 01 09 10 18 
Xavier Silva,Braganca, 03 05 07 09 
Alexandre Andrade,Aveiro, 01 03 06 10 
Soraia Batista,Santarem, 02 06 09 13 
Zacarias Teixeira,Vila Real, 05 07 19 20 
Jose Seabra,Beja, 04 05 06 15 
Bernardo Costa,Evora, 08 11 15 18 
Carlos Gomes,Braga, 03 05 16 20 
Daniel Marinho,Leiria, 03 13 14 16 
David Pascoal,Portalegre, 03 06 13 17 
Zacarias Costa,Vila Real, 03 08 13 17 
David Morais,Beja, 14 16 18 20 
Inacio Costa,Castelo Branco, 01 14 15 16 
Fernando Rodrigues,Portalegre, 02 10 11 17 
Fernando Pinho,Braganca, 02 05 13 15 
Paulo Chaves,Braga, 11 12 15 20 
Xavier Bastos,Lisboa, 01 03 14 16 
Susana Santos,Leiria, 05 06 08 14 
Eduarda Pereira,Coimbra, 01 04 05 06 
Helena Santos,Porto, 04 06 08 14 
Helena Marinho,Lisboa, 07 15 18 19 
Antonio Jesus,Vila Real, 03 10 18 20 
Fernando Vilela,Portalegre, 02 06 09 20 
Alexandra Aguiar,Castelo Branco, 02 12 15 18 
Maria Vilela,Setubal, 03 07 11 15 
Eduarda Teixeira,Aveiro, 02 15 16 17 
Paulo Silva,Setubal, 09 11 13 19 
Susana Morais,Santarem, 04 05 13 20 
Susana Andrade,Guarda, 01 12 14 19 
Paulo Salgado,Santarem, 04 09 13 20 
Agostinho Batista,Faro, 04 09 10 12 
Luisa Melo,Lisboa, 04 11 18 20 
Rogerio Abreu,Portalegre, 07 09 13 17 
Jose Teixeira,Braga, 05 06 13 20 
Diogo Pereira,Braganca, 01 14 16 18 
Alexandre Rodrigues,Coimbra, 01 02 12 15 
Eduarda Marques,Coimbra, 02 05 15 17 
Rogerio Gomes,Santarem, 02 16 18 20 
David Abreu,Beja, 03 11 14 18 
Daniela Costa,Santarem, 02 08 10 17 
Ana Morais,Braganca, 03 10 12 15 
Jose Aguiar,Castelo Branco, 04 08 10 19 
Alexandre Abreu,Portalegre, 01 04 06 09 
Susana Marinho,Faro, 15 16 18 20 
Fernando Gomes,Porto, 09 15 17 20 
Carlos Teixeira,Porto, 06 07 15 19 
Alexandra Marinho,Evora, 01 05 10 17 
Antonio Marinho,Guarda, 10 14 17 19 
Helena Aguiar,Coimbra, 07 11 16 19 
Luis Aguiar,Guarda, 04 14 19 20 
Luis Seabra,Evora, 01 09 10 20 
Alexandra Pereira,Porto, 03 04 10 16 
Eduardo Seabra,Braga, 09 10 15 18 
Sonia Gomes,Portalegre, 03 08 09 17 
Helena Batista,Vila Real, 02 08 13 20 
Filipa Pinto,Beja, 07 15 17 20 
Carla Pereira,Vila Real, 07 10 15 20 
Agostinho Morais,Portalegre, 06 15 18 20 
Zacarias Bastos,Setubal, 04 10 17 20 
Maria Vilela,Leiria, 09 11 17 18 
Pedro Pascoal,Setubal, 01 05 17 19 
Bernardo Silva,Vila Real, 01 16 19 20 
Fernanda Pereira,Beja, 03 06 07 13 
Eduardo Seabra,Leiria, 08 09 10 12 
Jose Salgado,Setubal, 01 04 17 19 
David Aguiar,Lisboa, 01 07 18 20 
Sonia Seabra,Viana do Castelo, 06 08 11 18 
Sonia Abreu,Braganca, 03 10 13 18 
Eduardo Costa,Castelo Branco, 03 06 09 20 
Susana Aguiar,Santarem, 01 04 13 14 
Carla Pinho,Coimbra, 02 04 08 13 
Carlos Chaves,Portalegre, 02 08 13 16 
Beatriz Rodrigues,Castelo Branco, 05 07 15 18 
Maria Lopes,Santarem, 06 09 12 18 
Beatriz Pinho,Porto, 04 08 10 12 
Alexandra Abreu,Porto, 02 03 06 15 
Helena Chaves,Vila Real, 03 11 14 15 
Zacarias Trindade,Porto, 01 06 08 10 
Zacarias Santos,Santarem, 04 11 13 16 
Joana Melo,Castelo Branco, 04 06 09 11 
Agostinho Salgado,Guarda, 01 10 16 20 
Alexandre Marinho,Santarem, 02 03 10 20 
Paulo Pinho,Faro, 07 08 11 12 
Pedro Aguiar,Viana do Castelo, 03 12 15 17 
Joao Trindade,Santarem, 07 13 14 19 
Fernanda Vilela,Braganca, 03 14 15 16 
Paulo Seabra,Lisboa, 16 17 18 20 
Joao Chaves,Viana do Castelo, 02 04 08 20 
Carlos Pascoal,Faro, 01 11 12 14 
Rogerio Andrade,Santarem, 04 06 13 15 
Daniela Batista,Evora, 01 14 16 19 
Agostinho Barbosa,Guarda, 02 17 19 20 
Antonio Oliveira,Coimbra, 02 06 11 13 
Daniela Nunes,Vila Real, 01 09 14 18 
Daniela Nunes,Guarda, 03 04 05 13 
Luis Morais,Beja, 02 07 15 20 
Bernardo Pinho,Viana do Castelo, 01 06 17 19 
Joana Salgado,Faro, 06 12 16 18 
Luis Silva,Viana do Castelo, 02 06 11 18 
Alexandra Abreu,Aveiro, 02 09 15 17 
Eduarda Oliveira,Braganca, 03 12 16 19 
Helena Trindade,Aveiro, 05 15 17 19 
Fernando Chaves,Leiria, 01 04 15 17 
Luis Gomes,Vila Real, 08 09 11 12 
Eduarda Jesus,Braga, 03 13 19 20 
Filipe Melo,Aveiro, 08 09 11 15 
Paulo Aguiar,Setubal, 03 10 12 14 
Antonio Pinto,Guarda, 01 02 03 12 
Rogerio Andrade,Aveiro, 02 11 15 16 
Jose Vilela,Faro, 09 12 13 14 
Pedro Batista,Castelo Branco, 01 05 06 19 
Carlos Marinho,Leiria, 07 09 10 14 
Susana Aguiar,Porto, 01 10 11 14 
Xavier Rodrigues,Guarda, 01 02 09 11 
Luisa Pinto,Braganca, 03 04 14 16 
Filipa Marinho,Aveiro, 07 08 12 19 
Paulo Trindade,Setubal, 01 04 05 19 
Helena Oliveira,Faro, 05 11 12 20 
Antonio Seabra,Beja, 04 12 18 20 
Jose Vilela,Viana do Castelo, 07 08 14 20 
Xavier Aguiar,Leiria, 02 03 09 19 
Fernanda Pinho,Setubal, 02 07 10 19 
Zacarias Morais,Lisboa, 04 08 13 15 
Alexandre Gomes,Viseu, 04 07 14 17 
David Pascoal,Evora, 10 12 15 18 
Joao Melo,Viseu, 07 11 16 18 
Carlos Nunes,Guarda, 03 10 14 18 
Daniel Teixeira,Viseu, 05 06 10 12 
David Silva,Evora, 03 06 11 15 
Paulo Rodrigues,Coimbra, 10 11 13 16 
Daniel Trindade,Faro, 02 14 17 20 
Paula Aguiar,Vila Real, 11 13 15 19 
Inacio Salgado,Setubal, 10 12 17 19 
Eduardo Pereira,Santarem, 09 14 15 19 
Sonia Seabra,Guarda, 02 10 11 20 
Daniela Barbosa,Braga, 05 06 12 15 
Helena Trindade,Guarda, 08 12 15 19 
Bernardo Pereira,Lisboa, 05 10 13 17 
Rogerio Aguiar,Viseu, 03 10 12 17 
Susana Abreu,Coimbra, 07 10 13 20 
Filipe Barbosa,Lisboa, 07 09 15 18 
Daniela Salgado,Braga, 03 04 06 15 
Luis Batista,Lisboa, 06 11 17 20 
Sonia Nunes,Castelo Branco, 08 12 14 16 
Antonio Gomes,Castelo Branco, 01 09 12 16 
David Barbosa,Braganca, 01 04 07 11 
Rogerio Aguiar,Porto, 03 04 12 17 
Paula Salgado,Portalegre, 06 07 13 19 
Jose Teixeira,Faro, 08 09 11 19 
Eduarda Batista,Lisboa, 02 03 06 13 
Eduarda Barbosa,Viseu, 01 06 10 18 
Inacio Abreu,Portalegre, 03 04 09 17 
Luis Pascoal,Viseu, 03 04 10 19 
Carlos Vilela,Portalegre, 06 07 09 12 
Julio Lopes,Beja, 01 08 18 19 
Luis Pinto,Braga, 06 11 17 19 
Sonia Santos,Vila Real, 07 09 11 18 
Rogerio Andrade,Guarda, 02 05 13 19 
Maria Bastos,Vila Real, 01 02 08 12 
Julio Silva,Faro, 03 12 19 20 
Soraia Teixeira,Braga, 06 14 16 17 
Eduarda Jesus,Guarda, 02 16 19 20 
Pedro Oliveira,Santarem, 02 06 12 19 
Diogo Teixeira,Coimbra, 01 06 09 14 
Antonio Santos,Faro, 03 07 14 16 
Jose Teixeira,Coimbra, 17 18 19 20 
Fernanda Silva,Evora, 06 08 10 12 
Maria Abreu,Faro, 01 07 09 15 
Xavier Andrade,Lisboa, 05 11 15 18 
Xavier Oliveira,Coimbra, 01 07 14 16 
Antonio Gomes,Santarem, 04 05 10 17 
Susana Pinho,Braga, 01 05 10 17 
Rogerio Costa,Viana do Castelo, 09 14 17 18 
Susana Silva,Coimbra, 02 04 16 20 
Diogo Morais,Guarda, 09 11 13 16 
David Aguiar,Setubal, 08 16 17 18 
Filipe Barbosa,Faro, 01 04 13 19 
Julio Oliveira,Coimbra, 01 02 12 14 
Fernanda Pascoal,Evora, 03 04 06 17 
Fernando Abreu,Vila Real, 05 06 16 20 
Helena Jesus,Viana do Castelo, 02 08 16 18 
Eduardo Aguiar,Faro, 05 12 14 17 
Sonia Chaves,Aveiro, 04 06 09 14 
Ana Pinho,Porto, 02 10 11 18 
Alexandre Vilela,Lisboa, 03 04 06 07 
Sonia Morais,Setubal, 01 02 03 04 
Luisa Trindade,Beja, 05 15 16 17 
Inacio Gomes,Leiria, 06 10 14 18 
Inacio Seabra,Guarda, 01 07 09 18 
Julio Pinho,Portalegre, 05 08 09 10 
Susana Andrade,Viana do Castelo, 03 08 10 17 
Soraia Costa,Faro, 08 11 13 19 
Beatriz Jesus,Porto, 01 08 16 18 
Susana Aguiar,Guarda, 08 14 16 18 
Ana Jesus,Evora, 05 08 14 17 
Helena Marques,Braganca, 01 04 14 17 
Ana Marinho,Aveiro, 14 15 18 20 
Ana Marinho,Vila Real, 07 09 14 16 
Carla Vilela,Braganca, 10 13 18 19 
Alexandre Melo,Porto, 01 05 14 20 
Paula Bastos,Leiria, 08 12 16 17 
Zacarias Pinto,Braganca, 02 06 13 16 
Antonio Melo,Beja, 02 04 06 09 
Diogo Marques,Viseu, 01 06 09 15 
Julio Marinho,Portalegre, 04 10 14 16 
Filipe Aguiar,Aveiro, 08 09 11 17 
Rogerio Silva,Beja, 01 07 09 15 
Paulo Salgado,Castelo Branco, 01 06 09 15 
Helena Jesus,Braganca, 03 09 15 18 
Zacarias Abreu,Viseu, 08 17 19 20 
Soraia Andrade,Portalegre, 03 07 13 18 
Fernanda Lopes,Leiria, 03 04 13 19 
Susana Lopes,Setubal, 09 13 15 18 
Daniela Teixeira,Faro, 10 11 13 17 
Soraia Trindade,Vila Real, 10 11 12 13 
Rogerio Rodrigues,Guarda, 01 03 07 12 
Susana Nunes,Viana do Castelo, 03 04 10 12 
Sonia Rodrigues,Guarda, 03 09 12 13 
Daniel Oliveira,Beja, 01 10 13 18 
David Costa,Setubal, 01 07 11 18 
Carlos Costa,Coimbra, 02 03 11 19 
Beatriz Oliveira,Braganca, 03 06 09 14 
Susana Pinho,Vila Real, 07 18 19 20 
Helena Pinto,Leiria, 05 06 09 11 
Beatriz Oliveira,Guarda, 02 05 07 16 
Jose Costa,Coimbra, 07 11 13 19 
Fernanda Pinho,Guarda, 03 09 14 20 
Joao Abreu,Portalegre, 01 13 17 20 
Zacarias Marinho,Castelo Branco, 03 16 18 20 
Sonia Trindade,Viseu, 06 09 15 19 
Eduardo Abreu,Porto, 05 06 16 20 
Daniel Jesus,Evora, 02 12 16 17 
Xavier Barbosa,Guarda, 01 07 11 12 
Agostinho Costa,Coimbra, 09 14 17 20 
Alexandra Nunes,Portalegre, 03 06 08 20 
Daniela Pereira,Faro, 02 06 07 09 
Sonia Andrade,Braga, 01 12 14 19 
Antonio Gomes,Coimbra, 08 10 12 18 
Helena Pascoal,Santarem, 06 08 11 15 
Beatriz Pascoal,Castelo Branco, 03 04 09 11 
Xavier Seabra,Vila Real, 01 12 15 18 
Diogo Bastos,Castelo Branco, 01 02 06 16 
Beatriz Pinho,Braganca, 03 09 10 13 
Diogo Pascoal,Porto, 07 15 16 20 
Alexandre Chaves,Guarda, 05 06 13 15 
Luis Barbosa,Evora, 04 06 10 14 
Maria Andrade,Lisboa, 01 11 15 18 
Sonia Abreu,Beja, 03 06 10 15 
Fernanda Lopes,Porto, 10 16 19 20 
Maria Morais,Viana do Castelo, 02 04 09 15 
Paula Salgado,Santarem, 01 04 12 17 
Susana Marinho,Porto, 05 13 15 19 
Alexandra Silva,Lisboa, 01 03 06 17 
Agostinho Nunes,Portalegre, 03 06 09 11 
Zacarias Morais,Castelo Branco, 13 14 16 18 
Eduarda Pereira,Castelo Branco, 01 04 07 16 
Alexandre Salgado,Porto, 01 02 10 12 
Carlos Gomes,Castelo Branco, 01 04 11 20 
Fernando Oliveira,Braganca, 08 14 18 20 
Daniela Trindade,Braga, 03 11 15 18 
Antonio Marinho,Coimbra, 04 05 10 11 
Helena Aguiar,Porto, 08 11 16 19 
Luis Marques,Viana do Castelo, 04 14 15 18 
Alexandra Pinto,Portalegre, 02 05 12 18 
Paula Santos,Vila Real, 01 07 11 15 
Jose Santos,Braganca, 06 11 14 20 
Filipe Barbosa,Coimbra, 03 08 11 13 
Filipe Morais,Vila Real, 04 07 09 12 
Ana Oliveira,Coimbra, 01 04 08 18 
Luisa Aguiar,Vila Real, 01 05 09 18 
Pedro Trindade,Braga, 01 02 03 11 
Carla Morais,Santarem, 02 03 11 14 
Jose Silva,Santarem, 01 09 11 20 
Agostinho Bastos,Lisboa, 01 04 16 19 
Ana Morais,Beja, 10 14 17 19 
Daniela Aguiar,Braganca, 01 02 03 18 
Ana Nunes,Porto, 01 02 04 08 
Ana Nunes,Santarem, 04 10 11 14 
Diogo Nunes,Viseu, 03 05 16 17 
Agostinho Lopes,Castelo Branco, 01 02 18 19 
Joao Gomes,Guarda, 05 07 12 17 
Eduarda Pascoal,Guarda, 02 06 09 11 
Alexandra Gomes,Portalegre, 01 02 11 17 
Pedro Abreu,Porto, 02 08 10 13 
Pedro Melo,Braganca, 01 12 18 20 
David Nunes,Guarda, 01 09 13 16 
Julio Marinho,Beja, 03 07 10 18 
Alexandre Costa,Porto, 06 07 12 18 
Soraia Salgado,Portalegre, 09 10 14 15 
Ana Abreu,Braganca, 08 13 15 20 
Carlos Marques,Guarda, 01 05 12 15 
Pedro Trindade,Braga, 03 08 10 16 
Eduardo Marques,Coimbra, 01 06 19 20 
Inacio Chaves,Coimbra, 04 12 14 20 
Pedro Jesus,Portalegre, 05 11 14 17 
Filipe Oliveira,Braganca, 08 09 12 13 
Paula Andrade,Lisboa, 11 14 15 16 
Fernando Barbosa,Evora, 01 10 15 20 
Helena Pereira,Braga, 11 12 17 18 
Joana Gomes,Braga, 01 03 09 18 
Xavier Marinho,Viana do Castelo, 01 07 10 17 
Julio Teixeira,Portalegre, 04 14 18 19 
Fernanda Trindade,Aveiro, 01 07 12 17 
Jose Costa,Setubal, 01 04 06 14 
Zacarias Trindade,Santarem, 01 02 06 15 
Joana Seabra,Lisboa, 01 03 05 13 
Paula Jesus,Viseu, 05 09 15 18 
Luis Salgado,Leiria, 03 07 12 15 
Daniel Pinto,Castelo Branco, 03 04 11 14 
Zacarias Trindade,Evora, 05 07 08 11 
Paula Melo,Leiria, 02 05 09 19 
Zacarias Melo,Beja, 05 15 18 19 
Luisa Gomes,Braganca, 10 11 13 19 
Agostinho Pinho,Leiria, 01 06 15 16 
Xavier Lopes,Braga, 02 14 16 17 
Alexandra Silva,Coimbra, 11 12 19 20 
Paulo Barbosa,Santarem, 01 09 12 14 
Daniel Pereira,Evora, 01 05 06 20 
Eduardo Andrade,Coimbra, 02 06 12 15 
Filipe Costa,Braga, 01 14 16 18 
Fernando Andrade,Viana do Castelo, 06 11 14 20 
Bernardo Morais,Porto, 02 09 10 17 
Alexandre Pinto,Portalegre, 11 14 17 18 
Bernardo Silva,Braga, 05 15 16 20 
Paula Marques,Lisboa, 04 06 08 11 
Helena Marinho,Beja, 01 02 08 13 
Joana Rodrigues,Braganca, 08 14 15 16 
Joao Marques,Beja, 01 05 08 20 
Paulo Pinho,Viseu, 01 14 15 19 
Daniel Aguiar,Santarem, 02 03 08 13 
Inacio Marques,Viana do Castelo, 01 11 12 19 
Fernando Chaves,Castelo Branco, 05 06 08 17 
Fernanda Pereira,Faro, 08 09 10 14 
Beatriz Bastos,Beja, 03 07 08 16 
Alexandre Trindade,Leiria, 07 08 11 18 
Rogerio Aguiar,Guarda, 02 05 06 13 
Inacio Seabra,Braganca, 03 12 15 18 
Susana Andrade,Leiria, 11 12 13 15 
Bernardo Salgado,Setubal, 01 04 05 12 
Julio Bastos,Santarem, 01 02 05 14 
Fernando Aguiar,Beja, 01 06 07 19 
Filipe Oliveira,Castelo Branco, 07 12 13 18 
Joao Trindade,Faro, 02 09 13 19 
Carla Pascoal,Vila Real, 02 10 11 17 
Susana Rodrigues,Viseu, 05 07 16 18 
Fernanda Pinho,Porto, 02 03 06 14 
Antonio Pascoal,Portalegre, 03 04 11 20 
Helena Barbosa,Viana do Castelo, 03 13 18 19 
David Santos,Faro, 02 04 14 19 
Daniela Marques,Braganca, 01 12 18 19 
Julio Pascoal,Viana do Castelo, 05 07 10 15 
Inacio Seabra,Braganca, 05 13 17 18 
Diogo Lopes,Vila Real, 10 11 13 18 
Fernanda Gomes,Evora, 03 04 05 16 
Sonia Barbosa,Beja, 07 12 14 19 
Helena Andrade,Viseu, 06 08 10 20 
Eduardo Silva,Viana do Castelo, 04 07 16 19 
Filipe Pascoal,Aveiro, 04 16 17 20 
Luisa Rodrigues,Evora, 03 04 07 10 
Xavier Lopes,Faro, 03 11 13 18 
Maria Lopes,Coimbra, 02 05 13 20 
Bernardo Pascoal,Braganca, 09 10 14 15 
Xavier Marinho,Beja, 07 09 10 16 
Luis Pereira,Leiria, 11 15 17 19 
Bernardo Oliveira,Beja, 01 02 07 08 
Eduardo Costa,Santarem, 04 07 10 13 
Carla Vilela,Beja, 02 04 10 16 
Eduarda Batista,Coimbra, 07 14 15 16 
Maria Teixeira,Beja, 12 13 14 16 
Sonia Pascoal,Braga, 01 02 08 10 
Filipe Trindade,Guarda, 06 09 15 16 
Rogerio Trindade,Vila Real, 08 14 16 19 
Susana Marinho,Lisboa, 04 08 09 11 
Alexandre Bastos,Vila Real, 05 10 13 17 
Inacio Silva,Leiria, 08 09 12 15 
Pedro Chaves,Coimbra, 02 08 09 12 
Eduarda Nunes,Portalegre, 05 15 19 20 
Diogo Trindade,Viana do Castelo, 01 03 13 17 
Inacio Santos,Aveiro, 03 11 13 19 
Beatriz Teixeira,Evora, 09 10 18 20 
Joana Morais,Evora, 02 12 14 20 
Luis Morais,Leiria, 05 06 09 18 
Julio Melo,Beja, 03 06 15 17 
Daniel Teixeira,Aveiro, 02 07 11 13 
Fernanda Aguiar,Vila Real, 03 09 11 17 
Rogerio Batista,Evora, 01 11 18 19 
Xavier Santos,Santarem, 01 02 06 18 
Eduardo Silva,Porto, 04 11 13 15 
Joana Aguiar,Faro, 08 12 13 18 
Joana Andrade,Santarem, 02 05 09 14 
Carlos Silva,Guarda, 06 14 17 19 
Carla Aguiar,Braganca, 01 03 07 11 
Diogo Aguiar,Braga, 09 12 19 20 
Susana Morais,Setubal, 02 08 15 18 
Jose Pereira,Porto, 03 04 11 16 
Ana Morais,Vila Real, 01 07 14 18 
Rogerio Nunes,Beja, 05 09 10 14 
Paula Andrade,Leiria, 04 10 15 20 
Diogo Aguiar,Faro, 02 09 11 13 
Fernanda Marques,Leiria, 07 10 18 19 
Helena Aguiar,Viseu, 05 07 08 20 
Beatriz Chaves,Viana do Castelo, 04 12 14 16 
Soraia Rodrigues,Viseu, 03 07 08 15 
Filipe Aguiar,Leiria, 06 08 15 20 
Luisa Batista,Santarem, 04 11 14 17 
Fernando Abreu,Porto, 06 09 16 20 
Pedro Bastos,Vila Real, 04 12 14 17 
David Rodrigues,Braga, 03 15 19 20 
Rogerio Aguiar,Faro, 05 08 16 19 
Paula Bastos,Porto, 03 09 15 18 
David Jesus,Guarda, 02 17 18 19 
Antonio Trindade,Setubal, 03 05 10 18 
Paulo Abreu,Porto, 02 05 06 10 
Susana Melo,Leiria, 04 08 09 13 
Susana Marques,Setubal, 10 15 17 18 
Helena Abreu,Castelo Branco, 11 12 18 19 
Beatriz Pereira,Braga, 01 07 13 17 
Antonio Aguiar,Leiria, 04 07 12 19 
Carlos Gomes,Beja, 03 08 18 20 
Antonio Pinto,Lisboa, 05 09 16 19 
Susana Rodrigues,Viseu, 06 10 12 15 
Sonia Oliveira,Viana do Castelo, 04 10 18 19 
Fernando Bastos,Braga, 02 15 18 19 
Paulo Barbosa,Leiria, 05 07 09 16 
Eduardo Rodrigues,Porto, 05 10 11 18 
Rogerio Teixeira,Coimbra, 05 08 10 14 
Joao Melo,Leiria, 07 13 15 18 
Zacarias Marques,Evora, 01 13 15 19 
Beatriz Abreu,Aveiro, 03 06 09 12 
Carla Gomes,Porto, 04 08 12 15 
Carlos Salgado,Coimbra, 02 05 07 14 
Sonia Melo,Leiria, 06 09 11 14 
Paulo Salgado,Guarda, 02 06 16 18 
Alexandra Rodrigues,Leiria, 03 04 06 07 
Fernanda Santos,Faro, 09 13 15 19 
Xavier Andrade,Santarem, 02 14 15 18 
Luis Vilela,Faro, 04 08 17 19 
Rogerio Pinto,Beja, 02 05 14 20 
Rogerio Salgado,Braga, 06 10 17 18 
Paulo Barbosa,Castelo Branco, 03 06 12 18 
Luis Teixeira,Vila Real, 08 09 15 17 
Carlos Rodrigues,Portalegre, 04 09 12 16 
Helena Nunes,Faro, 05 08 14 15 
Filipa Trindade,Viana do Castelo, 07 09 11 19 
Maria Aguiar,Porto, 03 06 11 17 
Luis Santos,Castelo Branco, 01 10 11 19 
Jose Pascoal,Faro, 01 12 16 17 
Susana Pinto,Evora, 02 08 11 20 
Eduarda Pascoal,Beja, 01 09 15 18 
Xavier Marques,Lisboa, 01 09 14 19 
Soraia Aguiar,Porto, 02 03 12 13 
Zacarias Seabra,Faro, 04 13 16 20 
Joana Vilela,Coimbra, 03 14 15 18 
Soraia Silva,Evora, 07 13 18 19 
Bernardo Aguiar,Lisboa, 10 11 13 17 
Maria Abreu,Santarem, 09 10 13 19 
Luisa Santos,Guarda, 04 07 09 13 
Joana Trindade,Santarem, 08 09 12 20 
Ana Aguiar,Santarem, 09 10 15 17 
Bernardo Silva,Setubal, 02 07 16 17 
Carla Nunes,Portalegre, 10 13 15 17 
Filipe Vilela,Faro, 03 11 13 16 
Julio Pereira,Coimbra, 01 10 15 19 
Daniel Aguiar,Aveiro, 07 11 16 19 
Zacarias Lopes,Porto, 04 10 14 17 
Eduarda Lopes,Viana do Castelo, 02 05 10 16 
Paula Vilela,Braga, 03 07 09 18 
Alexandra Silva,Lisboa, 01 13 15 19 
Joana Pinto,Castelo Branco, 05 06 16 18 
Susana Pereira,Viana do Castelo, 10 11 19 20 
Antonio Bastos,Castelo Branco, 08 12 15 16 
Paula Santos,Braga, 02 09 13 17 
Eduardo Santos,Braganca, 01 03 04 17 
Agostinho Silva,Castelo Branco, 07 12 14 20 
Maria Silva,Faro, 06 13 16 17 
Diogo Marques,Setubal, 01 09 10 19 
Alexandra Chaves,Beja, 01 02 17 19 
Eduardo Morais,Braganca, 02 12 15 20 
Agostinho Aguiar,Coimbra, 01 08 13 19 
Daniela Silva,Porto, 05 10 13 14 
Soraia Morais,Guarda, 05 10 11 18 
Rogerio Jesus,Setubal, 01 04 05 06 
Alexandra Costa,Beja, 08 10 16 18 
Inacio Seabra,Porto, 02 03 05 08 
Helena Pascoal,Braganca, 03 06 15 18 
Ana Seabra,Setubal, 03 06 18 20 
Carla Pascoal,Viseu, 04 05 15 18 
Inacio Marinho,Guarda, 05 11 17 20 
Rogerio Jesus,Braganca, 01 06 09 20 
Antonio Seabra,Viseu, 04 15 18 20 
Sonia Pascoal,Braganca, 09 11 15 19 
Beatriz Aguiar,Guarda, 04 06 13 19 
Sonia Salgado,Castelo Branco, 04 10 13 16 
Antonio Jesus,Aveiro, 01 05 19 20 
Filipa Trindade,Coimbra, 02 05 08 18 
Paula Pinho,Viseu, 06 07 09 12 
Sonia Marques,Viana do Castelo, 02 11 12 20 
Susana Teixeira,Leiria, 08 12 13 16 
Beatriz Pinto,Portalegre, 04 10 12 18 
Alexandre Pinto,Evora, 02 10 14 15 
Luisa Oliveira,Santarem, 01 06 11 12 
Susana Aguiar,Lisboa, 01 02 08 17 
Paula Morais,Viseu, 05 11 13 17 
Jose Morais,Portalegre, 03 06 07 12 
Paula Pereira,Braganca, 04 06 09 13 
Antonio Oliveira,Setubal, 06 12 16 19 
Julio Morais,Portalegre, 04 11 13 19 
Helena Vilela,Aveiro, 03 09 10 18 
Fernanda Chaves,Braganca, 15 16 18 20 
Filipa Pinto,Leiria, 05 07 13 15 
Beatriz Teixeira,Viana do Castelo, 11 14 18 20 
Rogerio Trindade,Lisboa, 01 05 14 20 
Susana Salgado,Braga, 04 07 15 18 
Zacarias Costa,Leiria, 01 10 11 16 
Eduardo Salgado,Guarda, 01 07 13 16 
Diogo Abreu,Evora, 11 12 14 18 
Fernanda Marinho,Setubal, 04 06 11 20 
Diogo Pinho,Coimbra, 01 10 12 17 
Alexandre Rodrigues,Viseu, 02 05 07 18 
Daniel Marques,Porto, 10 11 15 17 
Filipe Trindade,Setubal, 07 09 10 20 
Daniel Lopes,Evora, 03 04 08 09 
Eduarda Marques,Viseu, 01 02 09 10 
Agostinho Silva,Guarda, 03 04 06 08 
Soraia Aguiar,Portalegre, 03 07 12 15 
Filipa Trindade,Castelo Branco, 03 04 06 14 
Julio Gomes,Viseu, 01 02 04 05 
Jose Barbosa,Porto, 03 07 13 20 
Luis Barbosa,Aveiro, 05 11 16 20 
Carla Batista,Setubal, 01 10 12 13 
Eduarda Seabra,Porto, 02 11 14 20 
Beatriz Marinho,Viana do Castelo, 03 05 17 20 
Maria Barbosa,Vila Real, 02 07 13 17 
Sonia Pinho,Castelo Branco, 02 03 04 09 
Sonia Trindade,Vila Real, 01 08 09 19 
