Luis Abreu,2,X2,X,X,2,1X2,2,2,1X
Antonio Santos,X,X,1X,2,1,1,1,X2,X2
Eduarda Trindade,X,2,X,1,X,1,X2,X,X2
Luis Gomes,2,X,1,1,X2,2,1,1,X2
Joao Bastos,2,2,1,X,1,2,X,X2,2
Eduarda Pinto,1X2,2,X,1,1X,X,1,12,1
Filipa Nunes,1,2,2,1,1X,X,1X2,2,2
Joana Nunes,X,1,12,2,X,1X2,X,2,X
Helena Santos,1X2,X,1X2,2,X,X,2,X,1
Antonio Pereira,X2,X2,2,2,1,1X,2,X,1X2
Helena Aguiar,1,1,2,2,12,2,2,12,1
Luisa Seabra,1X,1X,1,2,1,1,2,1,12
Eduarda Seabra,1,X,1,2,2,2,1,2,X
Carlos Salgado,X,2,X,X2,X,1,X2,X,X
Carlos Rodrigues,X,X,12,1,1,12,1,1,2
Joana Abreu,X,2,12,2,12,1X,1X,X,1
Joao Nunes,1,X,2,12,1,2,2,2,1
Eduarda Morais,X,X,2,2,1,1,2,2,X
Carla Andrade,2,2,X,X,2,1,1,2,2
Filipe Seabra,X2,1,12,2,X,1X,X,1,1
Filipe Pereira,1X,X2,X2,X2,1,1X,1X,1,2
Joao Nunes,2,X,1X,X,1,2,X,X,1
Helena Morais,2,2,1,X,2,X,X,1,2
Filipa Lopes,1X,X2,12,1X,X,1,X,X2,X2
Eduardo Teixera,1,X,X,1X,X,2,12,2,X
Daniela Bastos,12,1,X,12,12,12,X,1,1
Antonio Gomes,X,2,1,X,12,X,2,2,X
Joana Lopes,X,1,X,X,X,1,1,1X,1
Beatriz Trindade,1X,1X,1X,1,2,12,X,1,12
Joana Bastos,1,X,X,2,X,1X,1X,1X2,X
Filipe Pereira,12,1,X2,12,X,2,2,X,2
Carla Gomes,X,12,2,2,1X2,1X2,12,1,12
Carlos Andrade,1X2,1X2,2,1,1,X2,X2,1X,X
Beatriz Gomes,X2,X2,1X2,2,12,2,1,2,X
Luisa Seabra,1,X,1,12,1,X,X2,12,2
Daniela Trindade,2,1,2,X,2,2,1X,X2,X2
Bernardo Pereira,X2,1,X,1,X,X,X,X,1
Eduarda Andrade,1X,2,1,2,12,1X,1,1,1
Beatriz Bastos,12,2,X,2,1,X,X2,X,12
Beatriz Lopes,1X,1,1,1,2,12,X,12,1
Helena Santos,2,12,X,X,1,1,12,1,X
Filipa Santos,1X,1,12,X2,12,1,1,X2,X
Luis Nunes,2,2,1,2,X2,1X,2,1,1
Helena Morais,2,X2,12,2,2,1X2,1,1,12
Daniel Seabra,1,2,1X,1X,X,X,1X,X,2
Carla Andrade,2,2,1X,12,1X2,2,1,1,X
Joao Trindade,1,1,X,1X,2,1,1X,1X,1
Joana Andrade,1X2,X,2,X2,1,1,2,2,1
Carlos Batista,2,1,X2,X,X,X,2,X,1
Joao Trindade,X2,1X,1,X,1,1,12,X,X2
Ana Morais,2,1X,12,1,1,2,1X2,2,X
Luisa Nunes,1X2,X,2,2,12,2,1,X,2
Daniela Morais,2,X,1,X,X,X2,2,2,1X
Beatriz Morais,1,1X2,X,1,1,X,2,12,1
Daniela Gomes,X,12,X2,X,X,2,1,1,2
Eduarda Nunes,X2,12,1,1X,1,1,12,12,X
Joao Morais,1X,2,2,1X,X,X,1,1,1
Luis Andrade,2,X,1,X,X,X,X,X,2
Filipe Andrade,X,2,2,1,X2,1,X,1,X
Carlos Bastos,1X,1,1,1X,2,X,X,1,2
Carlos Pinto,X2,12,12,X,12,2,2,1,12
Filipe Salgado,1,X2,X2,X,1,X,1,2,2
Ana Pinto,1,2,X,2,1,1X2,1,1,X
Luis Pinto,X,2,1,X,X,X,2,X2,2
Joana Rodrigues,X,1X,1X,1,12,12,12,2,1
Luis Batista,2,12,X,12,1X,X,2,X2,1
Luisa Morais,X,X,1,1,2,2,X,1,1X
Joao Gomes,X,1,X,2,1X,1X2,X2,12,2
Daniela Seabra,X,2,2,1,X,1X2,12,X,12
Joao Rodrigues,1X,1,2,X,1X,X,X2,X,2
Bernardo Santos,1,1X2,2,1,X,X2,X,2,2
Carlos Aguiar,X,X2,12,2,1,2,1,2,1
Eduardo Abreu,1,1,1,2,1,X,2,2,X
Ana Trindade,1,12,X,1X,2,X,12,X,1
Eduardo Gomes,1,1,X2,1,X,X,2,12,12
Filipe Batista,1,X,X2,2,2,1X,1,2,X
Antonio Batista,2,12,1,X,2,1,X2,X,1
Luisa Pinto,12,X,1,X,1,2,X2,1X,X
Joana Andrade,1X2,2,2,2,2,12,X2,2,1X2
Beatriz Nunes,12,X,X2,1,1,X,12,2,X
Carla Rodrigues,1X2,X,2,2,X,1,1,2,X
Eduarda Salgado,X,1,1X,X,1,2,X,X2,1
Ana Rodrigues,X2,1,1,2,X,X,X,1X2,1
Antonio Lopes,X,1X,1X,2,X,X,1,12,2
Luisa Andrade,X,1,1X,X2,X,X,1X2,2,X2
Luisa Salgado,1X,12,1,X,X,1,1,2,X
Eduarda Pinto,12,12,1X,X,1,12,X,1X2,2
Carla Seabra,12,1,1,X2,X,X2,1,1,X
Eduardo Teixera,X,1X,1,1X2,12,1,2,2,X2
Joana Lopes,1,1X2,1,1X,1,1X2,2,1,12
Bernardo Trindade,2,X2,1,X,2,X,2,1X,2
Eduarda Andrade,1,X,12,X,1,1,X,X,2
Eduardo Salgado,X,12,1,2,1X2,1X,1X,1,X
Luis Santos,2,1X2,12,X,X,1X,12,1,2
Helena Gomes,12,1,1,X2,X,2,2,12,1
Luis Bastos,12,1,2,X,1,1,X,1,1
Helena Lopes,2,X,12,2,1,1,2,1,2
Filipa Rodrigues,X,1,X,X,2,X2,2,X2,1X2
Ana Salgado,X,X,2,1,1X,1,X2,X,X
Filipe Nunes,X2,12,1,2,X,2,2,X,2
Carla Morais,12,1X,1,X,1X,X,2,X2,1
Joana Pereira,1X,2,X,X,12,1,1X,X,X
Carla Morais,12,2,2,1,X,1X,X,2,2
Bernardo Trindade,X,X,2,X,2,X2,1,2,1X
Luis Bastos,X,2,1,1X,12,1,1X,1,2
Bernardo Teixera,12,2,2,1,X,2,2,12,12
Eduardo Aguiar,2,X,X,1,X,12,X2,X2,1
Luisa Pereira,12,X,X2,2,X,1,X,1,1
Ana Pinto,1,X2,1,2,1,X,1X,1,X
Daniel Teixera,1,X,1X2,X,1,X,1X2,1,X
Joao Batista,X,X,X2,X2,2,X,1X2,1X,X
Carlos Seabra,2,1,2,X,1X,1,X,1,X2
Antonio Batista,1,2,1,2,X,X2,1X,1X,1X
Helena Salgado,12,1X,12,X,2,2,X,X,1X
Carla Seabra,1,2,12,12,X,12,2,1,2
Eduardo Seabra,X,12,12,2,X,1,X,2,1
Eduarda Bastos,2,2,2,2,1,X,2,1,1X2
Eduarda Pereira,1,X,1,X,2,2,1,2,1
Beatriz Bastos,X,X2,X,X2,X,X,2,12,2
Helena Bastos,1X,X,X,2,1,1,1,X2,1X
Bernardo Gomes,1,2,X,12,X,1X,1,1,X
Carlos Teixera,2,X2,X,2,2,X,1X2,X,2
Bernardo Gomes,1X2,2,1,12,X,1,X2,1,2
Antonio Andrade,1,1,1,X2,1,12,1,12,X
Eduardo Batista,2,X,1X2,X2,1,X2,2,1X2,X2
Ana Santos,1X,X2,1,X2,X,1,1,2,1
Beatriz Santos,1,2,2,X,X,X2,1X,X,X
Daniela Lopes,2,1,1,12,X,1,2,1,X
Daniela Andrade,2,1,2,1,X2,X,X,1,2
Carlos Rodrigues,X,X,X2,X,X,X2,1,X,X
Daniela Morais,1,1X,1X,2,2,1,1,X,2
Luisa Andrade,X,1,X,X,1X2,X,12,1X,12
Ana Trindade,2,X2,X2,2,2,1,2,1,1X
Luis Abreu,X,1,1X2,2,1,X2,2,2,X
Joana Batista,X,1X2,1,X,1X,2,2,1,2
Eduarda Pereira,1X,2,X2,2,1,12,2,1X2,12
Filipe Andrade,X,X,2,2,2,X2,1,2,1
Carla Trindade,12,1,1,2,1X,X,2,12,1X
Joao Trindade,12,1,X,1X2,1,1,1X,12,X2
Filipa Seabra,X,X,1,1,12,2,2,2,X
Eduardo Andrade,1,12,12,1,2,X,1X,2,1
Luisa Abreu,1,2,2,2,2,1,1,2,1
Eduarda Andrade,1X,2,2,1X2,1X2,1X,X2,X,1X2
Eduardo Lopes,X2,2,1,2,2,1,2,1,1
Bernardo Seabra,1,X,X2,X,2,2,2,2,X
Joana Aguiar,2,1,2,12,1X,1,X,1,X2
Carlos Trindade,X,X,X,2,2,X2,1,X,X
Beatriz Salgado,12,1,12,X2,X2,1,X,X,1
Antonio Pereira,1,X2,1,1,1,12,X,1,X
Filipa Santos,2,1,1X,1,X2,2,1,X,1
Daniel Pereira,2,1X,2,1X,12,X2,1,2,X
Eduarda Gomes,1,X2,X,1,2,12,12,1,X
Filipe Aguiar,X,2,1,X,2,1,1,2,1
Antonio Andrade,X2,12,1,2,X,2,1X,X,12
Joao Seabra,X,2,X,X,1,2,2,2,X
Daniel Teixera,1,1,X,1,1,X2,1X,12,12
Beatriz Batista,1,2,1,1,X,1X2,2,1,1
Daniel Nunes,X,1,12,2,2,2,12,1,1
Luisa Teixera,12,2,2,1,1,X,2,1,X
Beatriz Pinto,X,X,2,X,12,2,X,12,1
Carlos Teixera,X,2,1,1,1X,X,X,X,X
Filipe Batista,1,1,X,2,X,2,2,X,X
Bernardo Pereira,12,12,1,X2,X,12,1,X,2
Bernardo Andrade,1,X,12,X2,1X,X2,X,1,X
Antonio Morais,1X,X2,12,12,X,X,1X,2,12
Joao Teixera,1,1,X,X2,X,X,1,2,X
Antonio Andrade,2,1,X2,X,2,2,1,2,1
Luisa Trindade,X,1,2,X,X,1,X2,1,12
Daniel Morais,1,1,1,2,1X,X,1,X2,X
Luisa Nunes,12,1,X2,1,1,1X,X,2,2
Eduardo Trindade,1X,2,2,X2,X,X,1,1X,1
Ana Rodrigues,X,X,2,X2,1,1,1X2,1,2
Daniel Batista,12,2,X,X,2,1,1,X2,X
Carlos Abreu,X2,1X,2,2,1X2,2,X,1X2,X
Helena Gomes,2,X,X,X,2,1,2,1X,2
Helena Salgado,2,2,X2,1X,X,1X,X,X,1
Antonio Seabra,1,X,2,2,1X,X2,2,X2,1X
Joana Nunes,X,1X,X,2,1X,2,1X,1X,1
Bernardo Seabra,2,12,2,2,X,X,1X,X,2
Ana Aguiar,12,1,1,12,1X,1,1,12,X
Carla Gomes,1,12,1,X,X,X,2,1,X
Bernardo Morais,1X2,X,1X,X,1,2,2,X,1
Carlos Gomes,2,2,1,1,12,X,1,1,1
Luisa Santos,2,X2,1,1,2,12,12,1X2,1
Daniela Salgado,2,1,2,X2,X,X,1,1,1X
Carla Batista,X,1X2,2,2,X,X,X,X,1
Helena Teixera,2,1,1,1,2,2,1X,2,12
Filipe Salgado,1,X,1X,X,1,X,12,X2,X
Beatriz Andrade,12,1,2,X,1,1,X,X,1
Luisa Trindade,X,1,X,12,1X,1X2,X,X,12
Ana Gomes,2,X2,2,2,2,2,1,1,X
Bernardo Andrade,2,1X,1X2,2,1,X,X,X2,2
Filipa Salgado,1,2,1X,1,1X,12,2,2,1
Eduarda Pinto,1,1X,1X,X,X2,2,1,1X,2
Filipe Bastos,2,X2,1X,1,1X,X,X,X,2
Filipe Batista,2,1X,X2,2,1,X,1X,2,1X
Joao Andrade,X,2,1X,X2,X,2,2,1X,1
Daniel Seabra,1,2,X,X2,X,1,1X,1,1X
Luis Rodrigues,1,1X,X,X,12,1,1,X,1
Daniela Teixera,2,1,1X,X,X,1,1,1,X
Eduardo Trindade,2,2,1,2,2,2,2,1,2
Beatriz Teixera,2,2,X,2,2,X,2,1,X
Daniel Pereira,2,2,X,X2,1,1,1X2,1,1
Ana Aguiar,X,1,X2,1,2,1X,1X,X2,X
Beatriz Pereira,2,X,1X2,1X,1,2,2,1,2
Carlos Teixera,2,2,X,X,12,X2,X,1,2
Carla Nunes,2,1,1,X,X,1,X,X,X
Eduarda Pereira,X,12,2,1,2,X,1,1X2,12
Daniela Bastos,1,1,X2,2,1,1X,12,X,X
Filipe Batista,1X,X,1,X2,X,2,2,2,X
Ana Aguiar,2,12,1,1X,12,2,X,1,2
Luis Nunes,2,1,2,X,X,X,1X,X,12
Daniela Seabra,1,X,1,X,X,X,2,2,X
Carlos Pinto,1X,1X,1,2,12,2,X,X,1
Filipa Batista,X,X,1,X2,2,2,1X2,X,X
Luisa Santos,X,2,1,1X,1,X,1,2,X
Daniel Santos,12,X,X2,X,12,X2,12,X,1
Daniel Teixera,1,12,1,X,1,1X2,1,X,X2
Ana Pereira,1,X,1,X,X,2,1X,12,12
Daniela Andrade,12,X2,X,X2,X,1,X2,2,X
Eduarda Batista,1X,X,X,2,1,2,X,1X2,X
Filipe Bastos,1,X,2,X2,X,1X,X,1,1
Carla Trindade,1,1,12,1X,X,1,2,X2,1
Bernardo Abreu,1X2,X,2,X2,1,1,X,1,12
Carla Seabra,1X,X,12,12,2,1,1,12,1
Ana Abreu,X,X,X2,12,X2,X,12,2,2
Carla Pereira,1,1X,2,1X,1,X,2,1,1
Helena Rodrigues,12,1,X2,X,2,2,1,X2,X2
Ana Morais,1,X,2,2,2,2,X,12,12
Joana Trindade,1,1,12,2,X,1X,2,X,2
Luisa Rodrigues,1,1X,2,1,2,12,X,12,1
Filipa Seabra,X2,1X2,2,12,X,X,2,X,1
Carlos Abreu,X2,2,X,12,2,12,2,X2,1
Bernardo Santos,2,12,X,X,1,X2,X,1X,X
Carla Morais,X,X,2,1,1X,2,X2,2,1X
Ana Salgado,X,1,1X,X,2,1,X,12,1X
Ana Abreu,1,X,X,1,X2,X2,12,X,1
Daniela Salgado,1,2,1X,X,X,X,1,X,12
Beatriz Andrade,2,X,X2,12,1,12,2,1X,X
Eduarda Batista,2,X,X,X,1X,X,X,12,2
Eduardo Andrade,X,2,1,1,2,2,1,X,2
Filipe Rodrigues,X,2,X,X2,1,X,X2,12,X
Daniela Bastos,X,2,X,1,X,1,X,1,X
Luisa Morais,1,1,X2,2,2,X2,X,1,1
Joao Bastos,2,12,2,X,1,12,X,1X,1X
Filipe Pinto,1X2,X,X2,X,12,1,1,X,1
Daniela Morais,X2,X2,2,2,1,2,X,1,2
Helena Teixera,2,1,X,1X,X,X2,X,1,2
Helena Abreu,12,1,1,X,1,X,2,1X,2
Carlos Batista,2,1,X,X,1X,1,X2,2,1
Helena Andrade,1,2,X,2,1X,X,2,X,1
Beatriz Trindade,2,X,1,2,X,X,1X,1X2,1
Luis Nunes,X2,2,12,1,1,2,1,X2,X
Bernardo Salgado,X2,2,1,2,X,X,X,X,X
Ana Andrade,2,1,1X,2,2,1,2,X,X
Eduarda Andrade,1,X,1,2,2,X,1,1,1
Carla Seabra,X,X,2,2,2,1X,X,1,2
Filipa Lopes,X2,1X,1,1X,X,2,12,2,1
Carla Aguiar,12,1X,1,1X,1,X,X2,12,X
Luisa Batista,2,X2,2,X,X,X,1X,1X,1
Carlos Seabra,1,1,X2,12,2,1,X,1,1
Filipa Gomes,X,2,1,12,12,X,X,1,1
Luisa Gomes,2,1X,X,1,1X,2,1,12,12
Bernardo Santos,2,2,1X2,X,X,1,1X2,X,X
Joana Batista,12,1,1,1X,1,X2,X,X,2
Eduarda Seabra,1,X2,2,X,2,1X2,2,X,2
Eduardo Trindade,X,1,12,2,2,1X,1,X,X
Filipe Bastos,X,X,12,1,1,2,X2,1X,X
Filipa Andrade,X,1,X,X,1,1,X,X,1X
Luis Bastos,X,1X,1,2,X2,1,X2,X2,X
Ana Morais,1X,X,1,2,X,1,1,1,2
Helena Salgado,1,1,X,2,X,1,1X,X2,X2
Luis Andrade,X,2,1,1,12,12,X,X,1X
Carla Morais,1X2,1X,2,1,X,1,1,1,1
Filipe Batista,1X2,X,1X,2,X,1,X,1,2
Daniela Nunes,2,12,X2,2,2,X2,2,2,X
Filipe Teixera,1X2,X2,X,2,1,1X,1X2,X,2
Ana Bastos,1X2,1,1,2,2,1,12,1,X
Luisa Batista,1,1,X,X2,1X2,2,2,2,1X
Joao Rodrigues,2,1X2,12,2,2,X,1,1,1
Helena Rodrigues,2,1,2,1,X,1X,2,2,X
Luis Rodrigues,1,1,2,2,12,X,2,X,1X
Eduardo Nunes,X,1,X2,1X,1X,1,X,X,2
Luis Batista,2,1X,12,2,1,2,X,1,2
Joana Abreu,X,1X,1,1X2,X2,X,1,X,12
Ana Aguiar,2,1X,X,1X,1,1,1,1,1
Bernardo Batista,1,1,X2,1X,1,12,X,2,X2
Ana Lopes,X,X,X,12,X,2,1X,1X2,2
Luisa Pereira,12,1,1,1,X2,2,12,2,X
Joana Pinto,X,X,1X,2,1X,1,X2,2,1X
Carlos Seabra,1,2,1X,2,X,1,12,X,2
Ana Bastos,12,X,1,1,2,X,1,1X,X2
Joana Trindade,1,2,2,2,1X,X,X2,2,X2
Eduarda Rodrigues,X2,2,1X,X,1X,2,1X,1,2
Filipe Pinto,X,2,2,1,X,1X2,2,12,1X
Filipa Abreu,2,1X2,X,X2,X,X,X2,2,2
Antonio Teixera,X,X,2,1X2,X,12,X2,X2,2
Carla Andrade,X,X,2,X,2,X,X,2,2
Luis Bastos,12,X,2,1X,1X2,X,2,1,2
Luis Teixera,1X,2,2,1X,1X,1X2,12,2,2
Beatriz Andrade,X,12,1X,2,1,1,2,X2,12
Luis Lopes,2,1X,1,2,12,X,2,2,2
Luisa Santos,12,1,1X,1,1,X,2,1,12
Helena Teixera,2,2,2,2,X,X,1,X,1
Daniel Nunes,12,X,1,1X,1X,X,2,X2,X
Luis Teixera,1,X,2,2,2,1X,12,X,2
Filipe Teixera,1,X,X,1,X,X,1,X,2
Joana Seabra,12,12,1,1X,X,2,X,X,X2
Eduarda Bastos,1,1X2,2,2,1,12,2,1X2,12
Joana Aguiar,X,X,X2,1,1,X2,12,2,X
Beatriz Morais,X,X,X2,1X,1,12,12,X2,2
Joao Aguiar,X,X,2,1X,1,X,1,1X,1
Bernardo Lopes,2,1,X,12,1,X2,2,12,1
Filipa Rodrigues,1,1X,12,12,1,2,1,1,1X
Eduarda Morais,1,X2,X,2,1,1,X,X,1
Luisa Lopes,X,1X,X2,1,2,2,X2,2,1X
Beatriz Pinto,1,1X,X,2,1,1,X,12,2
Filipa Seabra,X,1,12,2,1X,12,X,1,X2
Eduardo Pereira,1,X,X,X2,2,1,2,1,X2
Joao Andrade,X,X,12,X,1,1,2,1X2,2
Daniela Trindade,X,2,1,1,2,X,12,1,2
Eduardo Aguiar,2,2,12,12,2,2,1X,1,12
Filipe Lopes,X,X,1X2,12,1,2,2,2,1X
Daniel Andrade,1,X,1,1,12,12,X,X2,X
Bernardo Pinto,X,X,X,1X,1,1,2,2,1
Beatriz Bastos,1,1X,X,2,2,1,2,1,1
Beatriz Rodrigues,1,12,X,2,1X,2,X,X,1X
Carla Trindade,1,1,X2,2,1,12,X,1X,12
Eduardo Pereira,X,12,X,1X2,X2,12,X,2,1X
Eduarda Pinto,1,1X,2,X2,2,2,12,2,1X
Carlos Santos,X2,2,1X2,1X,12,2,X2,X,1X
Luis Abreu,1,X,X,X,1X,1X,X,1X,12
Carla Nunes,1,1,12,2,2,1X,X,X,X
Eduarda Pereira,1X,12,1X,X,12,1,2,1,1
Luis Nunes,1X,2,1,X,X,12,X,12,1X
Carla Seabra,1,1,12,1,2,2,2,1,12
Bernardo Nunes,1X,X,1X,2,X2,1,12,2,X2
Eduardo Bastos,X2,X,2,2,2,1,1,1,1
Joao Bastos,12,2,X,1,X,X,X,2,X
Beatriz Nunes,1,2,X,1X,2,X,X,2,2
Antonio Pereira,X2,12,1X,2,1X,2,X2,X,2
Filipe Santos,2,X,2,1X,1X,1,2,1,2
Ana Abreu,X,1,X,X,2,X,1,X,X
Daniela Nunes,X,1X,12,2,1,1,12,1,X
Eduardo Pereira,X2,12,12,X2,1,1X,X,1,1X2
Eduarda Morais,2,X,1X2,X,X,X2,1,X,X
Luisa Rodrigues,X2,1,X2,X2,X2,2,X,1X,2
Filipa Salgado,1,X,1,1,2,1,X,X,X
Filipa Pereira,X,1,X,1,X2,2,1,1,X2
Bernardo Teixera,X,2,2,1X2,2,1,1,1X,X
Daniela Abreu,12,1X2,X,X,X2,X,2,1X,1
Luis Bastos,1,2,12,1,1,1,2,1,1
Beatriz Bastos,1,1,1,1,12,1,2,1,X
Eduarda Seabra,X,X2,X,1,2,X2,X,X,2
Daniel Santos,1,2,1,X,1,1X,1,X,X
Carla Trindade,1,2,12,1,12,2,1,1,1
Carlos Teixera,12,2,1X,12,X,2,1X2,2,2
Carla Gomes,1,2,X,2,2,X,1,2,X
Daniel Trindade,X2,1,X,1,2,X,1X2,X,X
Daniel Seabra,1,1,X,X,X,12,X2,1,2
Luis Batista,X2,1,1X,X,1,X,1,1X2,2
Carla Pereira,1X,X,1X,1,X,1,X,2,2
Bernardo Salgado,1,X,1X,1,X,2,1,2,X2
Joana Bastos,X,2,12,2,2,X,2,X2,1
Joao Andrade,X,2,1,1,12,1,12,12,1
Daniela Bastos,X2,12,X,1,1,X,X,1,X
Luis Abreu,X,X,2,1,X,X,2,12,12
Eduardo Lopes,1X,X,X2,12,1,12,X,X,2
Eduardo Abreu,1X2,X,X,X,X,X,1,1X2,12
Carla Aguiar,2,1,X2,X2,12,X,1,X,1
Carlos Pinto,1,1X,X,X,X,1,X,X2,12
Filipe Trindade,1,2,1,X,1,2,1,X,12
Joao Batista,1X2,2,X2,1X,2,1X,X,2,X
Joao Pinto,X2,X2,X2,2,X,2,2,X,2
Eduardo Nunes,2,2,X2,X2,X,X,2,1,1
Daniela Andrade,1X,X,12,2,1,2,X2,2,X
Filipa Pereira,1X,2,2,1,1,1,2,X,1
Joana Teixera,1,1,2,2,2,1,12,12,2
Joana Santos,1,2,X,X,1,X,X,1,2
Carla Nunes,2,X,1X,X2,X2,X,1X,X,X
Luis Bastos,X,1,1,1,X,1,2,X,1
Joana Nunes,2,2,2,1,X,X,1,X,X2
Joana Pereira,2,2,X,1,2,2,X,1,12
Luisa Bastos,X2,1X,1X2,2,X,2,X,X,2
Daniel Gomes,1X,2,X,1X,X,1,X,1,X2
Luis Andrade,2,X2,X,2,X2,1,X,1,1X2
Bernardo Batista,1,12,1,1,X,X,X,1,X
Daniel Pereira,2,2,1,2,2,1X,2,2,2
Carlos Seabra,X2,X,X2,1,2,X,1X,2,1X2
Joao Abreu,2,X,2,12,X,1,X2,1,X2
Joao Nunes,X,2,X,1,2,1,1X,2,X
Filipe Gomes,X,1,1,2,1,1,X,1X2,X
Eduardo Pinto,X,1,2,X2,1X,X,X,2,1
Joao Nunes,12,X,1,2,1,2,X,2,X
Bernardo Abreu,2,1,1X2,X2,1X2,1,1X,X2,2
Filipe Batista,1,1,X,X,2,1X,X,12,X
Helena Trindade,X,1,2,2,X,1,X,X,X
Carla Trindade,X2,2,X,1,X,2,X,1,X
Carla Nunes,1,2,1,1,X,2,2,1,X
Luisa Abreu,2,X,X2,X,X,2,2,X,1
Eduardo Abreu,1,X2,2,1,1X,2,2,12,X
Eduarda Rodrigues,2,2,1X,X,1X,X2,2,X,X
Eduarda Bastos,X2,1,1,2,1,X,2,X,X
Bernardo Nunes,X,2,1,X2,2,12,1,1,1X
Beatriz Rodrigues,1,1,2,X2,12,1,1,1,2
Antonio Seabra,2,X,2,12,X,X,12,1,2
Joao Lopes,X,1,1X2,1X,X,1X,X,1,1
Joana Morais,X,X,2,X,12,X,2,X2,X2
Filipa Aguiar,X,X,1,X,X,12,1X2,1,2
Eduarda Andrade,1,X,12,2,2,2,1,X2,2
Luisa Trindade,X,X,X,12,2,1,2,1,12
Bernardo Santos,1,X,1X,1,1,1,X,1,1X2
Filipa Salgado,X,1,12,X,X,X,X,1,X
Ana Santos,1,X,2,X,2,X2,1X,1,2
Carlos Trindade,2,1,1,2,1X,2,X,12,1X2
Beatriz Andrade,X,2,1,1,1X,12,1,12,X
Carla Lopes,2,X,1,X,12,12,X,X,1
Filipe Pinto,2,12,1,X,X2,2,1,12,X
Carla Lopes,2,2,X2,X2,X,X,1,12,1
Antonio Andrade,2,2,X,1X,12,1,X,1,2
Luisa Trindade,X,2,1X,2,X,12,2,2,2
Luisa Rodrigues,2,1,1,1,1,1X,1X,1,12
Filipa Santos,2,X,1X,2,X,1,2,X,1X2
Carlos Gomes,2,2,X,1,1,X,2,X,1X
Joao Teixera,1X2,1X,2,X2,X2,X,1,X,2
Daniel Seabra,2,1,2,2,X,2,12,2,1
Carla Pinto,X,1,1,X2,12,X,X2,1,X2
Carla Bastos,2,1,1,X,2,X,1X2,X2,1X2
Filipa Batista,2,2,1X,X,1,1X,X,12,2
Eduarda Aguiar,1,X,1,2,12,1X2,1,1X2,1
Filipa Morais,X,12,1X2,1,X,2,12,2,1
Joana Batista,1,2,2,2,1,2,X,12,1X
Daniela Batista,2,1,1,X2,1,X,2,X,2
Eduarda Lopes,X,2,1,1,1X2,2,2,2,X
Eduardo Teixera,12,X,1,2,1,X,1X,X2,X
Daniela Batista,1X,12,X,1,1X,1,2,2,X
Daniel Seabra,1X2,1,12,X,1,X,2,1,X2
Eduardo Gomes,1,1,1,2,1,2,X,1X,1X
Daniela Santos,2,1,1,1X2,12,2,12,1,2
Luisa Nunes,1,X,1,2,2,1X,1X,X2,12
Filipa Salgado,12,12,1,X,1X,2,2,X,1
Filipa Morais,2,X,2,1,2,1,1,1X,X
Daniela Pinto,1,X,2,1,12,12,2,2,X
Carla Salgado,2,1,X,1,12,1,2,X,X2
Joana Pereira,2,X,12,X,12,1,1,X,X
Filipa Rodrigues,1X,X2,2,X,X,X,1X2,1X,1
Joana Pereira,X,1,2,X,1,1X,12,2,2
Beatriz Santos,2,2,12,X,1,X,X,X,X
Filipe Abreu,X,1,X,X2,X,X2,2,X,1X
Filipa Seabra,1,1,X,X2,1X,2,X2,1,1
Helena Gomes,1,X,X,2,2,12,X2,2,1
Filipe Nunes,1X,2,12,1X,X,1X,1X2,12,1
Eduardo Gomes,X2,1,12,X,1,X,12,1,12
Luisa Trindade,1X,2,X,1,2,2,X,X,X
Filipa Pereira,1X,2,2,1,2,1X2,X2,1,1
Filipe Salgado,1,X2,2,X,2,X2,X2,2,2
Bernardo Teixera,12,1X,2,1,X,2,2,2,2
Luis Salgado,2,2,12,X2,2,1X,1X2,X,1
Carla Nunes,1,1,X,1X,12,1,2,1X,X
Joao Teixera,1,1,1,X2,2,X,1X,2,2
Daniel Pinto,X,2,1X2,12,1X,X,1,2,X
Helena Seabra,1,1X,X,1,1,1,2,X,X
Filipe Gomes,12,1,2,X,1,1,1,2,X2
Eduardo Pereira,1X,1,1X,12,12,1X,2,2,1
Antonio Morais,X,X,X2,X,X,1,2,12,X
Helena Lopes,1,1X,12,2,X,1X,2,1X,X
Beatriz Abreu,12,X,1,2,2,X,X,2,X
Carla Batista,1,2,1,2,2,12,2,2,2
Eduarda Pereira,2,2,2,2,X,X,1X,1,1X2
Helena Santos,X,X,X,X,X,1,12,2,2
Filipe Teixera,1,X2,X,1,1,1,X,2,1X
Joana Aguiar,2,1,2,X,2,1X,2,X2,X
Joana Teixera,2,X,X,2,X,X2,12,12,X
Helena Pereira,1,2,1,X,1,1X,1,2,X2
Luisa Pereira,2,X,1,2,1,X,2,2,X
Daniela Gomes,1X,2,1,2,12,1,2,X2,1
Daniel Nunes,1X,2,X,X,X,1,X,12,2
Ana Bastos,1,2,12,1,X,1,1,12,2
Joana Salgado,2,1,1,1,1,2,2,X2,1
Bernardo Nunes,X,X,2,12,1,X,X,X,2
Eduardo Pereira,1,1X,X,1X,1,2,X,1,X2
Filipe Rodrigues,2,X,2,X,1,2,1,1,X
Antonio Pinto,12,1,X2,X,12,2,1,1,2
Eduardo Santos,1,1,X,X,2,1,X,2,1X
Joana Aguiar,1,2,1X2,1X,1,X2,X,2,X
Eduardo Abreu,1X,12,1,X,X,X,X2,X,1X2
