Joao Pinto,1,2,X,2,1,X,1,1,X
Luisa Andrade,2,2,X,2,X,1,X,1,2
Carla Nunes,X,2,X,X,X,1,X,X,1
Luis Andrade,1,1,1,X,1,1,X,1,X
Bernardo Pereira,1,1,X,2,2,X,X,1,2
Eduarda Teixera,2,2,2,1,2,2,X,2,X
Ana Teixera,2,2,1,2,2,X,1,X,1
Eduarda Batista,1,1,2,2,2,X,1,1,X
Daniela Aguiar,2,X,X,X,1,1,1,X,1
Filipa Nunes,2,1,1,2,X,2,X,X,1
Joao Seabra,2,X,X,2,X,1,1,1,1
Joana Santos,X,1,2,1,2,X,X,X,2
Carlos Nunes,1,1,X,1,2,X,1,2,1
Carlos Pereira,X,X,2,X,1,X,1,1,X
Daniel Nunes,1,1,X,2,X,2,2,2,X
Luisa Salgado,X,1,X,2,X,X,X,2,2
Bernardo Santos,1,X,1,2,2,2,X,2,1
Carla Santos,2,X,2,2,2,1,1,1,X
Helena Gomes,1,X,1,1,X,X,1,X,2
Joana Abreu,2,X,1,X,1,1,1,1,2
Eduarda Pereira,2,2,X,1,X,2,2,1,1
Ana Trindade,1,X,X,X,2,2,1,2,2
Joao Salgado,X,1,2,X,1,X,1,X,2
Eduarda Rodrigues,1,1,2,2,2,1,1,X,1
Daniela Gomes,2,1,1,1,X,2,X,1,2
Helena Lopes,2,1,2,2,X,2,X,X,1
Filipa Abreu,1,2,X,X,X,X,2,1,2
Daniel Trindade,1,2,1,2,X,2,X,1,1
Luisa Trindade,2,1,1,X,1,2,2,1,2
Beatriz Morais,X,1,X,1,X,2,1,X,2
Carlos Morais,1,1,X,1,X,2,2,2,1
Joao Nunes,1,X,1,2,X,1,1,1,2
Helena Aguiar,1,1,1,1,2,X,X,2,X
Luisa Nunes,1,1,1,2,1,2,1,2,X
Daniela Andrade,1,2,X,1,X,X,X,1,2
Eduardo Abreu,1,X,1,1,2,2,1,X,X
Eduardo Gomes,X,1,X,X,2,X,2,X,2
Antonio Batista,X,2,X,X,X,1,2,2,1
Filipe Batista,1,X,2,1,X,2,X,X,X
Joana Trindade,X,2,X,2,1,2,1,1,1
Filipa Rodrigues,1,1,1,X,X,1,1,X,1
Ana Rodrigues,X,2,1,1,2,2,1,2,2
Daniel Seabra,X,1,1,1,X,X,X,2,2
Eduarda Seabra,X,2,2,1,2,X,X,1,X
Eduarda Seabra,1,2,1,X,2,X,X,X,1
Carla Salgado,X,1,1,X,2,2,1,1,1
Filipa Andrade,1,X,2,2,X,2,1,1,2
Carlos Santos,2,X,X,X,1,2,1,X,1
Beatriz Trindade,2,2,2,2,X,1,X,1,2
Eduarda Santos,X,1,X,2,2,1,2,2,X
Joao Morais,X,1,1,2,1,1,X,X,2
Daniel Seabra,1,X,2,2,X,X,1,2,2
Luisa Teixera,X,1,2,1,2,X,X,X,2
Daniela Trindade,1,X,1,1,X,X,X,X,X
Eduardo Gomes,2,1,2,1,2,2,1,2,1
Eduardo Salgado,X,X,2,1,1,X,2,X,X
Antonio Aguiar,1,X,2,X,1,X,X,2,1
Joao Pinto,1,X,2,2,2,2,2,1,2
Beatriz Aguiar,2,X,1,X,X,X,2,2,X
Bernardo Aguiar,2,1,1,X,2,X,X,1,X
Filipa Pinto,2,X,1,2,1,1,1,2,1
Filipa Nunes,2,X,1,X,1,X,1,1,X
Carla Bastos,2,X,X,1,2,1,X,X,2
Eduardo Salgado,X,X,2,1,1,X,X,1,1
Carlos Bastos,1,2,1,2,2,2,X,X,2
Luis Aguiar,1,X,X,2,1,2,X,1,2
Eduardo Trindade,X,2,2,2,X,1,1,2,2
Carla Lopes,2,1,2,X,1,X,1,X,2
Eduardo Rodrigues,X,2,1,1,1,1,X,1,1
Beatriz Morais,X,2,X,2,1,X,2,1,1
Eduarda Lopes,X,X,1,1,1,X,X,X,X
Ana Seabra,2,2,2,2,2,1,1,X,1
Bernardo Santos,2,2,2,X,2,2,2,2,X
Luisa Morais,2,X,X,2,1,2,X,2,X
Bernardo Morais,X,2,1,2,1,X,X,2,1
Daniel Bastos,X,X,2,2,2,X,2,1,1
Bernardo Salgado,X,X,2,1,1,1,2,2,X
Ana Aguiar,1,2,1,X,X,1,X,2,2
Antonio Salgado,X,X,2,1,1,2,2,1,2
Beatriz Bastos,2,2,2,X,2,2,1,X,X
Joao Teixera,X,2,X,2,X,2,1,X,2
Antonio Morais,X,1,2,1,X,X,X,2,1
Helena Teixera,2,1,2,1,X,X,2,X,X
Eduardo Salgado,2,1,X,2,1,2,X,2,X
Daniela Lopes,X,X,X,2,2,2,2,1,1
Ana Pinto,2,X,2,X,X,X,1,X,2
Eduardo Santos,2,X,1,X,1,2,2,X,X
Antonio Batista,2,1,X,X,2,2,X,X,1
Luis Seabra,1,2,2,2,2,1,X,2,1
Filipa Aguiar,1,2,1,X,1,2,2,1,1
Helena Aguiar,X,X,X,1,2,X,X,X,1
Beatriz Pereira,1,2,2,1,2,1,X,2,2
Beatriz Pereira,1,2,2,2,X,1,2,X,X
Carla Rodrigues,X,1,X,2,1,1,X,X,X
Carla Bastos,X,2,2,1,X,1,2,1,X
Helena Lopes,1,2,X,2,1,X,X,X,1
Daniel Aguiar,1,2,1,X,1,1,2,1,2
Beatriz Nunes,2,2,2,2,1,2,2,1,2
Joao Morais,2,1,2,X,1,X,1,1,1
Filipe Lopes,2,2,2,2,X,X,X,1,2
Beatriz Santos,2,2,X,1,1,1,2,X,2
Bernardo Trindade,1,1,X,1,X,1,X,1,X
Daniel Rodrigues,1,2,2,2,X,2,2,1,1
Joao Morais,X,2,X,1,2,2,X,2,X
Filipe Gomes,X,2,1,2,1,2,1,X,2
Filipa Trindade,X,1,2,2,2,X,X,X,1
Filipe Andrade,2,1,X,1,1,1,2,X,2
Eduardo Seabra,2,1,1,1,2,X,1,1,1
Ana Salgado,X,X,2,1,2,1,1,1,1
Filipa Nunes,2,2,2,X,2,2,X,1,X
Antonio Santos,X,1,1,1,2,1,X,X,X
Filipe Andrade,2,2,1,X,1,X,X,1,2
Eduarda Teixera,1,1,X,X,X,X,X,1,1
Carla Teixera,2,X,1,X,2,2,2,1,2
Filipe Nunes,X,X,X,1,X,1,X,X,X
Beatriz Gomes,X,2,2,1,1,1,2,X,1
Joana Andrade,1,X,X,2,X,1,X,2,X
Filipa Trindade,2,X,X,1,1,2,1,2,2
Bernardo Abreu,X,X,2,X,X,X,2,1,1
Bernardo Bastos,X,2,1,X,1,X,2,X,2
Carlos Lopes,1,2,1,2,1,2,X,X,1
Daniel Rodrigues,1,1,X,2,X,X,1,1,X
Helena Bastos,1,X,X,2,2,1,1,2,2
Carla Pinto,2,1,X,1,2,1,X,1,2
Ana Aguiar,1,X,X,X,2,2,X,2,X
Filipe Pinto,X,2,2,2,X,1,2,1,X
Luis Lopes,1,1,1,X,2,1,2,1,X
Daniel Lopes,1,1,1,2,2,2,1,2,X
Beatriz Salgado,X,1,1,X,2,X,X,X,1
Eduardo Pinto,1,2,1,X,1,2,X,2,X
Antonio Lopes,2,1,2,X,1,2,1,X,2
Carla Trindade,1,1,2,X,X,2,2,X,X
Bernardo Trindade,2,1,1,X,X,1,1,X,1
Daniela Aguiar,X,1,1,2,2,2,1,1,X
Beatriz Nunes,2,1,1,2,1,X,2,X,1
Joana Gomes,X,2,X,2,1,X,X,X,2
Luis Pereira,X,1,X,1,1,X,2,X,2
Filipe Pinto,1,2,2,X,2,X,X,1,X
Carla Teixera,2,1,1,1,X,X,X,X,X
Joana Teixera,2,X,1,1,X,2,X,1,2
Eduarda Abreu,X,X,X,2,2,2,X,X,1
Helena Bastos,X,1,X,1,X,2,2,2,2
Daniel Pereira,2,1,X,1,X,2,1,1,X
Eduardo Trindade,1,1,1,X,2,X,X,2,2
Eduardo Santos,1,1,1,X,1,X,X,1,1
Eduarda Teixera,X,1,1,1,2,X,1,X,1
Carlos Abreu,2,X,1,1,X,1,1,X,1
Antonio Trindade,2,1,X,X,1,1,1,X,2
Carlos Bastos,1,X,2,X,2,1,2,2,1
Beatriz Gomes,X,1,2,2,2,2,1,X,X
Luisa Aguiar,2,2,2,1,X,X,2,2,X
Carla Aguiar,2,1,1,X,1,1,1,X,1
Daniela Pinto,1,2,2,1,X,2,X,2,2
Luisa Morais,X,1,X,1,1,X,X,X,2
Bernardo Andrade,X,1,1,2,1,2,X,1,2
Joao Batista,1,X,X,X,1,1,1,X,2
Joana Aguiar,2,X,1,1,1,2,2,2,2
Eduardo Nunes,X,X,1,2,1,X,1,2,1
Bernardo Rodrigues,X,X,2,2,2,2,X,1,1
Filipa Trindade,X,1,1,1,X,1,2,1,1
Daniel Teixera,2,X,X,1,1,X,1,2,X
Joana Pereira,X,1,X,1,1,X,1,1,1
Bernardo Teixera,2,2,X,1,1,2,2,1,2
Carlos Santos,2,X,2,X,X,1,1,1,X
Luisa Santos,X,X,1,X,X,2,2,X,X
Beatriz Andrade,2,1,1,X,2,X,1,2,2
Helena Morais,X,X,X,2,2,2,X,1,1
Luis Batista,1,1,1,X,2,X,1,X,2
Joao Trindade,X,X,1,2,1,X,X,1,1
Helena Bastos,2,2,2,2,2,X,1,2,1
Carla Bastos,1,X,2,X,X,1,1,2,2
Carla Rodrigues,1,1,1,X,1,1,X,1,X
Luis Teixera,2,2,1,2,X,1,2,1,2
Luis Lopes,2,2,X,2,2,2,2,2,1
Joao Batista,2,1,X,1,1,1,2,X,X
Antonio Teixera,X,2,2,2,1,1,1,2,2
Carla Abreu,2,X,2,X,1,2,2,X,X
Daniel Batista,1,1,X,2,X,X,2,2,X
Eduarda Seabra,1,2,1,1,1,1,X,X,X
Luis Lopes,1,2,1,2,1,2,X,1,2
Eduardo Trindade,1,2,X,1,1,2,X,X,1
Daniel Rodrigues,2,1,1,2,2,2,2,X,2
Eduardo Batista,2,1,1,1,2,X,X,2,2
Luis Teixera,X,X,2,1,X,2,X,1,1
Eduardo Teixera,1,2,2,X,2,2,1,1,2
Luisa Andrade,X,X,1,2,X,1,2,X,2
Helena Pinto,1,2,1,2,X,X,1,X,1
Joana Seabra,2,X,X,2,X,2,1,1,1
Antonio Bastos,2,1,2,2,2,1,2,2,2
Carlos Gomes,1,X,X,X,X,X,1,1,X
Filipa Aguiar,1,X,1,2,2,1,2,2,2
Carlos Pinto,1,X,1,2,1,X,2,2,X
Filipa Lopes,X,1,X,1,X,2,2,2,2
Beatriz Nunes,X,2,2,2,1,2,2,2,X
Filipe Bastos,2,X,X,2,2,1,2,X,2
Daniela Nunes,X,X,2,1,X,1,2,X,X
Beatriz Teixera,1,X,2,2,X,1,X,2,1
Luisa Morais,1,2,X,2,X,1,1,2,2
Beatriz Morais,1,1,1,X,X,1,X,1,X
Filipa Gomes,2,1,1,X,2,1,X,1,X
Luis Nunes,2,1,2,X,2,X,1,X,1
Daniel Teixera,X,X,2,2,X,1,2,1,1
Daniel Pinto,2,X,X,2,X,X,2,1,X
Carlos Salgado,X,X,X,2,2,2,1,2,X
Daniela Santos,2,2,1,1,2,2,1,1,2
Filipe Teixera,X,X,X,X,2,X,X,2,X
Ana Salgado,2,1,2,1,1,2,1,2,X
Filipa Bastos,1,X,2,X,1,1,1,1,2
Luis Abreu,X,1,X,1,2,2,X,X,2
Ana Morais,1,1,2,2,X,1,2,1,2
Carlos Lopes,2,2,1,X,2,2,X,1,1
Eduarda Pinto,2,X,1,1,2,2,1,1,1
Filipe Gomes,2,2,2,X,2,1,2,1,2
Carla Pinto,2,X,2,1,X,1,2,2,X
Luis Salgado,2,X,2,2,2,X,2,X,2
Daniel Abreu,1,X,X,X,1,2,2,2,X
Luisa Batista,2,2,1,1,X,1,X,2,1
Ana Teixera,X,1,1,1,2,X,X,1,1
Joao Bastos,1,2,2,1,2,X,2,X,2
Daniela Lopes,2,X,X,2,X,1,1,X,2
Eduarda Batista,1,1,X,X,1,X,X,X,2
Eduardo Nunes,X,X,1,1,X,1,X,2,1
Filipe Trindade,1,X,2,2,1,1,1,1,X
Helena Lopes,2,2,2,X,1,X,2,2,X
Bernardo Salgado,1,X,X,2,1,1,X,2,1
Antonio Santos,X,1,X,1,X,X,X,1,2
Beatriz Seabra,1,1,X,1,1,2,1,1,2
Carlos Pinto,2,X,1,1,1,1,1,2,X
Carla Bastos,X,1,2,X,2,2,X,X,1
Carlos Morais,X,X,X,2,2,X,X,X,2
Bernardo Nunes,1,X,1,X,X,1,2,X,1
Joana Morais,2,2,X,X,2,1,X,X,2
Joana Bastos,X,2,X,X,1,1,1,2,X
Ana Trindade,2,X,1,1,2,1,X,1,2
Beatriz Pinto,2,X,X,X,X,1,X,1,2
Joao Seabra,2,1,1,2,1,2,X,2,2
Antonio Gomes,1,2,X,X,X,2,1,X,X
Carla Rodrigues,1,X,2,X,1,2,1,X,2
Daniela Andrade,2,2,2,2,1,2,X,X,2
Filipe Bastos,2,1,X,2,2,2,2,X,2
Carla Lopes,2,X,X,2,2,X,X,1,2
Eduardo Morais,2,2,1,2,X,X,X,1,1
Antonio Pinto,1,X,X,X,X,X,X,X,1
Daniel Salgado,2,2,X,2,X,X,1,1,2
Filipa Nunes,X,1,2,X,X,2,X,2,X
Joao Salgado,2,1,1,X,X,1,X,X,X
Carla Santos,2,X,1,X,1,1,X,2,2
Eduardo Batista,2,X,2,1,2,2,X,X,2
Bernardo Lopes,2,1,2,1,2,X,2,X,X
Helena Pereira,2,1,X,1,2,X,X,2,2
Filipa Rodrigues,2,2,1,2,2,2,X,2,X
Luis Andrade,X,2,X,1,2,X,1,2,X
Joao Batista,X,1,X,2,X,X,1,X,X
Eduarda Gomes,X,1,X,2,X,2,X,X,1
Luisa Lopes,1,1,X,1,X,X,X,1,2
Helena Bastos,X,2,1,1,1,1,2,X,2
Daniel Rodrigues,1,2,1,2,2,2,X,2,1
Bernardo Morais,2,1,2,X,2,1,X,1,1
Eduarda Abreu,1,X,X,X,X,1,X,X,X
Luis Nunes,2,1,X,X,2,2,X,2,X
Joao Aguiar,1,X,X,1,X,X,1,2,X
Filipa Rodrigues,2,X,1,1,1,2,X,2,X
Filipa Salgado,2,X,2,2,1,2,1,X,1
Joao Aguiar,2,2,X,2,X,2,2,1,2
Ana Lopes,1,1,2,1,2,1,1,1,X
Carlos Andrade,2,1,X,1,2,1,X,2,X
Filipa Batista,1,X,1,X,2,X,X,X,X
Helena Batista,1,2,X,1,1,2,2,1,1
Eduardo Andrade,2,1,1,2,1,2,1,X,X
Carla Trindade,X,X,X,1,2,2,2,X,1
Carlos Santos,X,1,X,X,1,X,2,X,1
Joao Santos,2,2,1,2,X,2,1,X,1
Daniela Morais,2,2,X,1,1,X,2,1,2
Joao Abreu,1,X,1,1,2,1,X,1,2
Daniel Batista,2,1,1,2,1,2,2,2,X
Ana Salgado,X,X,X,1,X,2,X,2,2
Daniel Trindade,X,X,2,X,2,2,1,X,1
Joana Batista,1,2,1,2,X,X,1,1,1
Filipa Rodrigues,1,1,1,X,2,1,X,2,X
Helena Bastos,2,1,2,2,X,1,X,2,2
Eduarda Batista,X,X,2,X,2,1,1,1,1
Filipe Abreu,X,X,2,X,2,1,X,X,X
Joana Bastos,1,X,2,1,1,X,2,X,2
Ana Bastos,X,1,1,2,2,X,2,1,2
Ana Aguiar,2,2,X,2,X,2,1,2,2
Carla Aguiar,X,1,1,2,X,X,X,1,2
Eduarda Teixera,1,X,X,2,1,X,1,X,2
Joao Batista,2,1,X,2,2,1,2,X,X
Eduardo Rodrigues,X,X,2,X,2,1,2,1,2
Luisa Lopes,2,2,1,1,X,1,X,X,X
Ana Trindade,2,1,1,X,1,1,2,X,X
Daniela Bastos,1,2,X,2,1,2,X,2,2
Carla Bastos,1,1,2,2,1,2,X,X,X
Bernardo Bastos,1,1,X,2,2,X,X,X,1
Filipa Lopes,2,X,2,2,1,2,X,1,1
Antonio Abreu,1,2,2,2,X,2,X,1,X
Bernardo Aguiar,X,1,1,X,2,1,X,2,2
Filipa Santos,X,X,1,2,X,X,2,2,X
Filipe Gomes,2,X,X,X,2,X,2,1,X
Daniel Teixera,2,2,1,1,2,1,X,1,X
Helena Salgado,2,X,1,1,2,1,1,2,1
Antonio Batista,1,2,X,X,2,2,2,1,2
Filipa Bastos,2,X,X,1,2,1,2,2,1
Joana Santos,X,X,1,2,X,1,X,X,X
Joao Bastos,2,1,1,2,2,2,X,X,X
Antonio Salgado,2,2,1,1,X,1,1,X,X
Luisa Seabra,2,1,1,X,2,2,2,2,X
Antonio Nunes,X,1,X,1,1,2,X,1,2
Carla Morais,1,X,2,1,X,X,X,X,X
Carla Santos,X,X,1,X,X,X,2,X,1
Daniel Rodrigues,X,2,X,2,X,X,X,1,X
Filipe Andrade,2,1,1,X,1,1,2,X,X
Eduardo Morais,2,1,2,X,X,1,X,1,1
Luisa Andrade,2,1,X,X,X,1,1,1,1
Antonio Morais,X,1,1,2,2,X,1,X,X
Filipa Pereira,2,2,X,X,1,1,2,1,X
Carla Trindade,X,2,X,X,1,2,2,2,X
Filipe Santos,1,2,X,2,2,1,2,X,1
Ana Gomes,2,X,2,2,2,X,2,2,X
Luis Andrade,X,1,X,2,1,2,X,2,1
Helena Seabra,X,X,X,1,2,X,2,X,1
Luisa Teixera,X,2,2,2,X,2,2,1,X
Joao Teixera,1,X,1,2,X,X,2,X,2
Ana Morais,X,2,X,2,X,1,2,X,X
Eduardo Aguiar,X,X,1,1,1,X,2,2,X
Filipa Rodrigues,X,X,X,2,X,X,2,X,1
Helena Batista,2,2,X,X,1,1,2,2,1
Eduarda Nunes,X,1,2,X,1,1,1,2,1
Daniela Abreu,1,2,2,1,1,2,X,1,1
Filipe Batista,1,2,2,X,2,X,X,2,X
Daniela Rodrigues,X,2,2,1,2,2,2,2,1
Helena Pereira,2,1,X,1,1,2,X,2,X
Luisa Andrade,1,2,2,2,X,X,X,X,X
Helena Teixera,1,2,2,1,2,1,1,1,1
Joao Teixera,X,1,1,X,1,2,X,X,1
Luisa Nunes,2,X,1,1,1,1,2,1,2
Beatriz Andrade,2,2,X,1,1,X,X,X,2
Daniel Seabra,X,X,2,X,1,2,2,2,X
Eduarda Santos,1,1,X,X,2,1,2,1,2
Bernardo Rodrigues,2,1,X,2,1,2,X,1,2
Luis Salgado,2,1,2,2,X,2,X,2,X
Carlos Nunes,X,2,2,X,X,2,1,1,2
Helena Gomes,1,X,X,X,2,1,2,1,2
Daniela Salgado,2,1,1,2,2,X,1,X,2
Carlos Pinto,1,X,1,1,2,X,X,X,X
Helena Aguiar,2,1,2,X,2,1,1,2,X
Eduarda Trindade,1,1,2,X,2,X,X,X,2
Carlos Santos,X,2,2,1,2,X,1,X,X
Antonio Abreu,X,X,2,2,X,1,2,1,1
Daniela Pinto,X,X,2,2,1,X,2,1,2
Daniel Aguiar,2,2,X,X,X,1,X,1,X
Luisa Nunes,X,2,1,1,1,2,2,1,2
Bernardo Abreu,1,1,X,1,2,X,1,2,2
Eduardo Santos,X,1,X,1,1,X,2,2,X
Luis Aguiar,2,X,X,X,X,2,X,X,X
Daniel Batista,X,1,1,X,X,X,1,X,X
Eduarda Bastos,2,X,X,1,2,X,1,X,1
Eduarda Abreu,1,1,X,1,2,2,X,X,1
Luis Teixera,1,X,1,X,2,2,X,X,X
Daniela Seabra,2,2,2,1,X,X,X,1,2
Antonio Santos,X,X,X,2,2,X,1,X,2
Eduarda Aguiar,2,1,2,X,1,2,2,2,X
Luisa Pinto,1,1,X,X,2,1,2,2,2
Daniela Aguiar,2,X,1,X,2,1,1,1,1
Daniela Nunes,2,1,X,2,2,X,2,2,1
Carla Aguiar,X,X,2,X,1,1,X,X,2
Eduarda Andrade,2,X,1,X,X,1,X,2,1
Carla Nunes,2,2,1,1,2,X,X,X,X
Carlos Batista,1,2,2,2,X,X,2,1,X
Daniel Gomes,2,X,1,1,1,2,2,X,1
Eduarda Batista,X,1,X,X,1,1,1,2,2
Joana Teixera,X,X,1,1,X,X,2,X,2
Antonio Nunes,1,1,X,X,X,1,2,1,2
Carlos Nunes,1,X,1,1,2,1,X,2,1
Helena Andrade,1,2,2,2,1,2,1,2,1
Carlos Batista,X,1,X,X,2,2,1,1,2
Carla Pereira,2,X,2,1,X,1,X,2,2
Daniela Pereira,X,X,2,2,2,1,X,2,1
Ana Aguiar,2,2,1,2,2,X,2,2,X
Filipa Salgado,2,X,2,2,2,2,2,X,2
Ana Andrade,2,1,2,2,X,1,1,X,1
Antonio Pereira,1,X,1,2,2,1,X,1,X
Luis Morais,1,2,2,1,2,2,2,X,2
Daniela Abreu,2,2,2,X,1,1,2,X,1
Antonio Santos,2,2,2,X,1,1,X,2,X
Eduardo Lopes,1,X,2,2,X,2,X,X,X
Eduarda Abreu,X,X,2,X,2,2,X,X,2
Filipa Trindade,2,1,1,X,1,1,2,X,2
Eduardo Teixera,1,X,1,1,2,X,X,X,X
Beatriz Abreu,1,X,2,1,2,2,2,X,X
Ana Bastos,X,1,X,X,1,X,1,1,2
Daniela Abreu,1,X,X,1,X,X,X,X,1
Luisa Morais,X,X,1,2,2,X,2,1,1
Ana Abreu,2,2,2,X,X,1,2,2,1
Joana Morais,X,2,X,X,X,1,2,X,2
Beatriz Aguiar,2,X,X,1,2,X,2,X,1
Ana Seabra,1,X,2,2,1,1,2,X,2
Luis Andrade,1,X,1,2,1,X,2,2,2
Carla Salgado,1,2,X,2,1,1,2,2,X
Daniel Teixera,X,1,2,1,2,2,2,1,2
Bernardo Bastos,2,X,X,1,X,X,1,1,2
Filipa Aguiar,2,2,2,X,X,X,X,2,1
Daniel Santos,2,X,2,X,1,1,2,1,X
Bernardo Rodrigues,1,2,2,1,2,X,X,2,2
Bernardo Salgado,2,1,X,2,2,X,X,1,X
Antonio Lopes,1,2,X,1,1,2,1,1,1
Carlos Teixera,X,X,1,2,2,1,1,2,1
Carla Pereira,X,2,2,1,1,X,X,1,X
Luis Seabra,1,1,2,2,2,2,1,X,1
Daniel Santos,1,2,X,X,X,2,1,2,2
Joana Morais,1,2,X,2,2,2,1,1,1
Antonio Abreu,X,X,2,1,1,1,X,2,2
Bernardo Teixera,2,1,1,2,2,2,1,X,X
Luis Rodrigues,2,2,X,1,1,2,2,2,1
Filipa Santos,1,X,X,1,1,2,X,X,2
Luisa Gomes,2,2,X,2,X,1,2,X,1
Ana Aguiar,1,1,1,X,X,1,2,1,2
Antonio Lopes,2,2,X,X,1,2,1,X,2
Carla Santos,2,1,2,1,1,1,2,1,1
Beatriz Aguiar,1,1,X,2,1,2,1,X,1
Antonio Rodrigues,1,X,X,X,1,X,2,2,2
Luis Teixera,2,1,X,2,X,X,X,X,X
Daniela Teixera,X,2,1,1,2,2,X,2,X
Luisa Pereira,X,X,X,2,1,X,2,1,X
Bernardo Bastos,2,X,1,2,X,X,X,2,X
Eduarda Andrade,1,1,1,X,1,2,2,2,2
Eduarda Aguiar,2,X,1,X,1,1,2,2,X
Carla Nunes,X,X,2,1,1,X,1,1,2
Filipe Pinto,X,1,X,1,2,X,X,2,1
Beatriz Teixera,1,2,2,2,1,1,2,2,2
Eduarda Andrade,1,1,2,1,1,2,2,X,1
Eduarda Andrade,2,1,X,X,2,1,2,1,2
Bernardo Batista,X,X,1,X,X,2,1,1,1
Joana Batista,1,X,X,1,X,2,2,1,2
Eduarda Gomes,1,2,2,X,2,X,1,1,X
Eduardo Morais,2,1,2,X,X,X,1,2,1
Bernardo Rodrigues,1,X,1,2,X,1,2,2,2
Daniel Nunes,2,X,X,2,X,X,2,X,2
Carla Morais,2,X,1,2,X,X,2,1,1
Filipa Abreu,2,X,X,1,2,X,X,2,X
Daniel Seabra,2,2,X,X,2,X,1,X,1
Luis Bastos,1,1,2,X,1,1,2,1,2
Filipa Trindade,2,X,1,1,X,1,2,1,X
Helena Lopes,X,1,2,X,2,2,2,X,1
Bernardo Abreu,1,1,X,1,X,X,2,1,X
Luisa Gomes,X,X,1,X,X,1,2,2,1
Luisa Aguiar,2,2,X,X,X,X,X,2,X
Daniela Lopes,2,X,X,2,X,X,X,2,2
Filipa Bastos,1,2,2,1,X,1,X,X,1
Daniel Rodrigues,X,X,1,X,2,2,X,X,2
Joao Aguiar,X,2,1,2,1,X,2,2,X
Carlos Pinto,2,2,2,2,1,2,1,1,X
Bernardo Pereira,2,1,1,1,2,1,X,X,1
Luis Nunes,1,X,1,1,2,X,X,2,X
Eduardo Santos,X,1,2,X,X,2,2,X,2
Joao Trindade,1,X,X,1,2,1,X,2,X
Helena Pinto,2,1,X,X,1,X,X,X,X
Ana Morais,X,2,2,X,2,X,X,2,X
Eduarda Andrade,1,X,X,X,X,X,X,1,X
Daniela Bastos,1,1,X,X,2,2,1,1,2
Daniela Abreu,X,2,X,1,2,1,2,2,1
Eduarda Morais,2,1,X,1,2,1,1,X,1
Joao Abreu,2,1,2,1,2,1,2,X,2
Carlos Salgado,X,X,1,1,1,2,X,X,X
Filipe Santos,2,2,X,2,X,1,2,1,X
Eduardo Pereira,1,X,1,X,1,2,X,X,X
Daniel Lopes,1,X,X,1,X,2,1,1,2
Beatriz Lopes,2,2,2,1,2,X,2,2,1
Joao Pinto,1,2,2,X,2,1,X,1,X
Luisa Rodrigues,1,2,1,X,X,2,X,X,2
Ana Aguiar,2,2,X,2,2,1,1,X,X
Antonio Andrade,2,1,1,2,X,X,1,X,1
Joao Santos,1,1,1,2,1,1,X,2,X
Carlos Bastos,2,2,X,1,2,1,X,X,X
Eduardo Bastos,1,2,1,2,X,X,2,X,X
Daniel Trindade,2,X,X,2,2,X,1,2,2
Carlos Gomes,2,2,1,1,1,X,1,1,X
Carla Salgado,2,2,1,1,1,X,1,X,1
Bernardo Bastos,1,1,X,X,2,X,X,2,1
Joao Nunes,1,2,1,2,2,1,2,1,2
Luis Seabra,2,X,2,2,1,X,1,1,X
Beatriz Seabra,1,X,1,2,X,2,X,2,1
Antonio Santos,2,X,1,2,1,X,X,2,1
Beatriz Seabra,X,X,1,X,2,X,1,2,X
Daniela Nunes,2,X,2,X,X,2,1,1,X
Filipe Morais,2,1,2,2,2,2,2,2,X
Daniel Trindade,2,X,2,1,1,2,1,1,2
Carla Nunes,X,2,2,1,2,1,1,1,1
Filipe Pinto,X,1,1,X,2,1,2,2,2
Joana Rodrigues,X,2,2,1,2,1,1,X,1
Luisa Nunes,2,2,X,2,1,2,1,1,X
Carla Seabra,X,X,1,1,X,1,X,X,X
Helena Morais,2,X,X,X,2,1,1,2,X
Carlos Lopes,1,X,1,X,X,2,2,1,X
Eduardo Pereira,1,2,2,2,2,1,1,X,X
Helena Teixera,X,1,2,1,X,2,X,2,1
Carlos Teixera,X,X,2,1,1,2,X,X,1
Bernardo Lopes,2,X,1,2,X,2,1,2,2
Helena Pereira,X,1,X,1,1,2,2,1,2
Daniela Aguiar,2,X,1,1,1,2,2,1,2
Helena Gomes,2,1,X,1,X,1,2,2,X
Helena Gomes,2,2,2,X,X,X,2,1,1
Eduarda Andrade,1,X,1,1,X,X,X,1,1
Joana Santos,X,2,1,X,2,X,2,1,2
Bernardo Batista,1,2,X,2,2,1,1,1,1
Filipa Seabra,1,X,1,2,1,X,1,1,2
Luisa Aguiar,X,2,X,1,X,1,2,X,X
Beatriz Nunes,2,2,2,2,2,1,X,1,X
Eduarda Trindade,2,X,X,2,1,2,X,X,1
Joao Morais,1,X,1,X,1,1,X,1,X
Filipa Morais,X,2,2,1,1,2,2,1,2
Bernardo Salgado,2,1,1,X,2,2,1,1,1
Carlos Seabra,1,1,1,1,2,2,2,2,1
Daniel Gomes,2,1,X,1,2,X,X,2,2
Filipe Gomes,1,X,1,2,1,1,X,X,X
Joana Teixera,2,X,1,X,2,X,2,1,X
Daniela Bastos,2,X,2,2,X,1,1,X,2
Antonio Abreu,1,2,X,1,X,X,X,X,X
Eduardo Lopes,X,1,1,1,1,1,X,1,X
Filipe Pinto,X,2,1,2,X,2,X,1,X
